1387710713,-1.000000,1700,1,4,0,2
1387707628,-1.000000,800,0,6,0,51
1387678290,0.000000,453,15,4,0,232
1387638028,-1.000000,2066,15,4,0,444
1387703349,-1.000000,2200,0,4,0,135
1387674441,0.000000,645,11,4,0,114
1387631108,-1.000000,800,0,6,0,7
1387681651,-1.000000,800,0,5,0,102
1387682744,-1.000000,654,22,4,0,88
1387714957,0.000000,1192,6,4,0,334
1387677180,-1.000000,1825,4,4,0,24
1387711909,0.000000,507,23,6,0,45
1387657852,-1.000000,625,1,4,0,2
1387660594,-1.000000,2200,0,4,0,4
1387667989,-1.000000,1700,5,4,0,6
1387710985,-1.000000,729,6,6,0,68
1387711306,-1.000000,1200,0,5,0,8
1387712656,-1.000000,480,1,6,0,10
1387685694,-1.000000,1200,0,1,0,1
1387712670,-1.000000,760,1,6,0,15
1387695149,-1.000000,2196,1,4,0,297
1387700542,0.000000,494,964,5,0,1115
1387681712,-1.000000,2200,0,4,0,298
1387633614,-1.000000,800,0,5,0,143
1387690377,-1.000000,50,0,6,0,1
1387687759,-1.000000,600,1,6,0,2
1387691633,-1.000000,760,3,6,0,20
1387698399,-1.000000,800,0,5,0,5
1387631707,-1.000000,800,0,6,0,2
1387668691,-1.000000,2054,8,4,0,48
1387706432,0.000000,2200,0,4,0,7
1387702401,-1.000000,500,1,6,0,2
1387699702,0.000000,2089,115,4,0,1495
1387703700,-1.000000,745,4,6,0,32
1387697509,0.000000,2082,3,4,0,51
1387634857,-1.000000,1700,1,4,0,2
1387714591,-1.000000,1170,10,5,0,289
1387699241,-1.000000,793,1,5,0,127
1387689729,0.000000,2195,2,1,0,1446
1387692524,0.000000,800,0,6,0,107
1387628809,-1.000000,800,0,5,0,3
1387688692,-1.000000,800,0,6,0,4
1387702523,-1.000000,200,0,4,0,1
1387709126,-1.000000,739,4,6,0,133
1387699218,-1.000000,800,0,6,0,2
1387695071,0.000000,2057,3,4,0,14
1387696653,-1.000000,2167,7,4,0,156
1387703414,-1.000000,1950,2,4,0,4
1387697518,0.000000,2200,0,4,0,8
1387709057,0.000000,693,5,5,0,272
1387653090,-1.000000,2113,1,4,0,69
1387693206,-1.000000,2094,2,4,0,34
1387687084,-1.000000,1806,2,4,0,8
1387702275,-1.000000,2109,1,4,0,11
1387682304,-1.000000,2182,3,4,0,163
1387701033,-1.000000,1200,0,5,0,1
1387714155,-1.000000,2195,2,4,0,202
1387706624,-1.000000,800,0,6,0,13
1387685088,-1.000000,776,5,6,0,78
1387681220,-1.000000,781,2,6,0,33
1387704029,-1.000000,600,3,5,0,11
1387704816,-1.000000,762,4,5,0,32
1387669970,0.000000,797,4,6,0,412
1387681690,-1.000000,740,17,6,0,370
1387679174,-1.000000,776,1,6,0,50
1387704236,-1.000000,400,0,5,0,4
1387695355,-1.000000,572,27,6,0,250
1387687946,0.000000,2034,37,4,0,876
1387671542,0.000000,800,0,5,0,277
1387704037,-1.000000,795,1,6,0,83
1387677892,-1.000000,696,22,5,0,62
1387714352,-1.000000,2200,0,4,0,3
1387711753,-1.000000,470,19,5,0,97
1387689402,-1.000000,2187,10,4,0,530
1387679324,-1.000000,767,2,5,0,37
1387708778,-1.000000,756,10,6,0,109
1387710016,-1.000000,800,0,6,0,68
1387661593,-1.000000,2200,0,4,0,21
1387691321,0.000000,1099,10,4,0,135
1387693168,-1.000000,2094,7,4,0,38
1387707806,0.000000,1190,11,4,0,774
1387674214,0.000000,790,1,6,0,129
1387665497,0.000000,326,2,5,0,90
1387691087,-1.000000,2200,0,4,0,105
1387708419,0.000000,1934,7,4,0,58
1387683355,-1.000000,2033,2,4,0,6
1387675191,-1.000000,800,0,6,0,3
1387698485,-1.000000,2100,1,4,0,10
1387693706,-1.000000,530,2,6,0,20
1387666973,-1.000000,600,1,7,0,2
1387693841,-1.000000,200,0,6,0,2
1387710216,-1.000000,1154,4,4,0,35
1387700794,-1.000000,800,0,6,0,37
1387691354,-1.000000,2200,0,4,0,27
1387671968,-1.000000,200,0,4,0,1
1387697815,-1.000000,720,2,6,0,5
1387697462,-1.000000,200,0,6,0,1
1387686182,-1.000000,612,39,5,0,79
1387691294,-1.000000,200,0,4,0,1
1387678961,-1.000000,337,6,6,0,67
1387693089,-1.000000,1604,13,4,0,62
1387634243,-1.000000,1700,1,4,0,2
1387657790,-1.000000,764,2,5,0,613
1387707827,-1.000000,2158,16,1,0,419
1387676645,-1.000000,800,0,5,0,13
1387640309,-1.000000,2175,2,4,0,58
1387693649,-1.000000,2200,0,4,0,22
1387713249,-1.000000,550,6,6,0,17
1387706481,-1.000000,1200,2,4,0,5
1387674365,-1.000000,684,5,6,0,64
1387711079,-1.000000,800,0,6,0,6
1387714521,-1.000000,1857,3,4,0,7
1387706788,0.000000,2151,30,4,0,768
1387695944,-1.000000,261,1,5,0,59
1387629881,-1.000000,2018,2,4,0,11
1387696927,0.000000,2198,2,4,0,572
1387696562,-1.000000,690,6,5,0,55
1387700654,-1.000000,532,5,5,0,56
1387699922,-1.000000,795,2,6,0,80
1387702481,-1.000000,800,0,5,0,685
1387714652,-1.000000,478,76,5,0,427
1387699811,-1.000000,666,2,6,0,3
1387677793,-1.000000,1866,1,4,0,3
1387695017,-1.000000,2054,30,4,0,472
1387696511,-1.000000,800,0,6,0,40
1387694933,-1.000000,320,1,6,0,10
1387690603,0.000000,270,7,5,0,62
1387660463,-1.000000,200,0,6,0,7
1387687043,-1.000000,1200,0,5,0,113
1387678292,-1.000000,705,6,6,0,184
1387696038,0.000000,2064,1,4,0,74
1387696300,-1.000000,800,0,6,0,1
1387662445,-1.000000,2200,0,4,0,64
1387695287,-1.000000,762,13,6,0,549
1387689166,-1.000000,1145,5,4,0,11
1387706672,-1.000000,794,5,6,0,243
1387628813,-1.000000,800,0,5,0,1
1387684937,-1.000000,600,1,6,0,2
1387671000,-1.000000,2200,0,4,0,2
1387713760,-1.000000,773,10,7,0,164
1387706693,-1.000000,377,5,6,0,9
1387692833,-1.000000,2015,7,4,0,64
1387714988,-1.000000,781,31,5,0,1106
1387680197,-1.000000,1200,0,5,0,10
1387701063,-1.000000,2033,1,4,0,6
1387675184,-1.000000,733,1,6,0,6
1387674388,-1.000000,800,0,5,0,2
1387702859,-1.000000,2035,7,4,0,388
1387710866,-1.000000,397,4,6,0,84
1387684730,-1.000000,2184,3,5,0,323
1387705761,-1.000000,544,23,6,0,82
1387633254,-1.000000,800,0,5,0,402
1387712095,-1.000000,800,1,4,0,2
1387701389,-1.000000,2082,1,4,0,17
1387695407,-1.000000,800,0,6,0,2
1387680799,-1.000000,2161,16,4,0,417
1387682827,-1.000000,738,3,6,0,13
1387682057,-1.000000,800,0,5,0,80
1387682384,-1.000000,484,7,6,0,26
1387685045,-1.000000,1200,0,5,0,57
1387683567,-1.000000,200,0,4,0,1
1387708996,-1.000000,800,0,6,0,25
1387693656,-1.000000,1400,15,4,0,84
1387713705,0.000000,700,3,6,0,28
1387709233,-1.000000,780,1,6,0,94
1387703006,-1.000000,666,1,4,0,6
1387679671,-1.000000,800,0,6,0,1
1387668045,-1.000000,312,17,6,0,91
1387715005,0.000000,1200,32,4,0,1221
1387630459,-1.000000,200,0,6,0,1
1387685917,0.000000,779,17,5,0,2422
1387703051,-1.000000,995,18,4,0,139
1387630874,-1.000000,426,877,5,0,885
1387698313,-1.000000,1895,43,4,0,959
1387683121,-1.000000,795,1,6,0,95
1387713379,-1.000000,1200,4,4,0,24
1387693823,-1.000000,278,7,5,0,182
1387701672,-1.000000,620,14,5,0,116
1387675828,-1.000000,800,0,6,0,14
1387687764,0.000000,1988,8,4,0,71
1387703940,-1.000000,775,1,5,0,33
1387673345,-1.000000,50,0,6,0,1
1387682736,-1.000000,800,0,6,0,127
1387690582,-1.000000,569,73,5,0,311
1387692155,-1.000000,596,3,5,0,13
1387632933,0.000000,2160,2,4,0,45
1387708840,-1.000000,735,2,5,0,28
1387708961,-1.000000,2200,0,5,0,15
1387673377,0.000000,800,0,6,0,63
1387678688,-1.000000,1866,2,4,0,6
1387714953,0.000000,1006,8,5,0,412
1387701755,-1.000000,600,1,6,0,3
1387693356,0.000000,1720,9,4,0,194
1387630899,-1.000000,2128,2,4,0,14
1387682219,-1.000000,773,13,6,0,183
1387702891,-1.000000,373,3,6,0,15
1387680795,-1.000000,800,0,6,0,3
1387685210,-1.000000,780,1,6,0,21
1387706208,-1.000000,2200,0,4,0,2
1387690032,-1.000000,2200,0,4,0,3
1387709969,-1.000000,695,14,6,0,57
1387679930,-1.000000,800,0,6,0,7
1387691594,-1.000000,798,29,5,0,135
1387631015,0.000000,2195,2,4,0,248
1387629025,0.000000,784,2,6,0,50
1387684725,-1.000000,779,3,6,0,39
1387631570,-1.000000,800,0,5,0,216
1387705991,-1.000000,1200,0,3,0,1
1387688489,0.000000,2139,4,4,0,96
1387689022,0.000000,776,7,6,0,112
1387691867,-1.000000,800,0,5,0,9
1387695660,-1.000000,969,2,4,0,13
1387693545,0.000000,1828,12,4,0,35
1387709035,-1.000000,2020,6,5,0,40
1387715003,-1.000000,1807,8,4,0,51
1387676557,-1.000000,2200,0,4,0,2
1387711033,-1.000000,800,0,1,0,84
1387688569,-1.000000,1855,10,4,0,660
1387659896,-1.000000,2200,0,4,0,182
1387707730,0.000000,2120,15,4,0,194
1387679413,0.000000,2085,16,4,0,307
1387678015,-1.000000,800,0,6,0,5
1387701988,-1.000000,742,1,6,0,7
1387693069,-1.000000,705,16,6,0,119
1387664049,-1.000000,800,0,6,0,3
1387630330,0.000000,2200,0,4,0,124
1387709436,-1.000000,790,2,5,0,43
1387697965,-1.000000,2200,0,4,0,10
1387698878,-1.000000,2200,0,4,0,61
1387690030,0.000000,775,22,6,0,437
1387708781,-1.000000,885,4,4,0,7
1387679119,-1.000000,792,3,6,0,100
1387714999,0.000000,1596,17,4,0,177
1387683501,-1.000000,800,0,5,0,19
1387703492,-1.000000,300,2,6,0,6
1387708766,-1.000000,788,9,6,0,308
1387683788,-1.000000,700,2,6,0,4
1387700112,-1.000000,1381,1,4,0,11
1387709107,-1.000000,1996,25,4,0,517
1387681316,0.000000,2123,7,4,0,157
1387708978,0.000000,2158,7,4,0,186
1387708442,-1.000000,2044,2,4,0,58
1387694589,-1.000000,1348,15,1,0,54
1387678975,-1.000000,800,0,6,0,3
1387710485,-1.000000,800,0,5,0,4
1387712609,-1.000000,2094,13,4,0,256
1387686150,-1.000000,2168,3,4,0,63
1387635122,-1.000000,800,0,6,0,1
1387686599,0.000000,600,3,1,0,28
1387690532,-1.000000,800,0,6,0,10
1387702396,-1.000000,50,0,6,0,1
1387635245,0.000000,778,8,6,0,293
1387681726,-1.000000,794,1,5,0,140
1387684942,-1.000000,800,0,5,0,3
1387693718,0.000000,2173,2,4,0,149
1387694533,-1.000000,800,0,6,0,3
1387701653,-1.000000,800,0,6,0,143
1387700643,-1.000000,796,2,6,0,126
1387703165,-1.000000,2116,1,4,0,12
1387683469,-1.000000,800,0,6,0,2
1387628692,-1.000000,800,0,6,0,10
1387688090,-1.000000,790,7,6,0,189
1387707005,-1.000000,797,2,6,0,185
1387700611,-1.000000,755,3,6,0,27
1387685393,-1.000000,1942,14,4,0,256
1387691280,-1.000000,800,0,5,0,10
1387692763,-1.000000,711,3,6,0,9
1387705499,-1.000000,710,5,6,0,114
1387665004,-1.000000,2200,0,4,0,35
1387680496,-1.000000,2044,5,4,0,63
1387682397,-1.000000,738,14,5,0,71
1387687339,-1.000000,800,0,6,0,138
1387682145,-1.000000,955,6,4,0,9
1387664076,0.000000,2200,0,4,0,64
1387675280,-1.000000,333,1,6,0,9
1387702356,-1.000000,1866,2,4,0,12
1387662416,-1.000000,2200,0,4,0,85
1387708567,-1.000000,749,9,6,0,132
1387638414,-1.000000,800,0,5,0,34
1387699066,-1.000000,2200,0,4,0,31
1387699328,-1.000000,800,0,6,0,3
1387701121,-1.000000,2200,0,4,0,59
1387644233,-1.000000,1385,38,4,0,221
1387690453,0.000000,2195,2,4,0,911
1387691253,-1.000000,400,0,5,0,4
1387663098,0.000000,2200,0,4,0,44
1387699700,-1.000000,2197,2,4,0,371
1387680925,-1.000000,2200,0,4,0,2
1387692242,0.000000,1149,7,4,0,87
1387714981,-1.000000,2182,8,4,0,390
1387656949,-1.000000,200,0,6,0,1
1387712628,-1.000000,678,7,6,0,61
1387690505,-1.000000,650,1,6,0,5
1387628611,-1.000000,2200,0,4,0,1
1387693631,-1.000000,763,1,6,0,11
1387697709,0.000000,800,0,6,0,219
1387676297,-1.000000,661,5,5,0,177
1387702018,-1.000000,779,5,5,0,96
1387678645,-1.000000,800,0,6,0,1
1387637778,-1.000000,600,1,6,0,2
1387695737,-1.000000,533,1,5,0,3
1387682133,-1.000000,285,1,6,0,7
1387689705,-1.000000,600,1,6,0,2
1387628803,-1.000000,200,0,4,0,28
1387683079,-1.000000,1982,3,5,0,23
1387692961,-1.000000,466,2,6,0,3
1387701238,0.000000,1127,23,5,0,535
1387714886,-1.000000,1200,0,5,0,2
1387693199,-1.000000,795,2,6,0,90
1387705649,-1.000000,800,0,6,0,1
1387701800,-1.000000,792,16,1,0,559
1387708631,0.000000,2178,2,4,0,46
1387712725,-1.000000,796,1,6,0,166
1387688672,-1.000000,2144,12,4,0,212
1387708824,0.000000,787,6,6,0,191
1387702051,-1.000000,2200,0,4,0,2
1387683415,-1.000000,786,1,6,0,29
1387694707,-1.000000,186,5,6,0,11
1387690512,0.000000,395,27,4,0,308
1387667747,-1.000000,800,0,7,0,3
1387693637,-1.000000,557,51,5,0,119
1387697349,-1.000000,799,6,4,0,395
1387701414,-1.000000,773,3,6,0,30
1387687238,0.000000,800,0,5,0,135
1387684599,-1.000000,793,1,6,0,64
1387697421,-1.000000,666,813,5,0,1302
1387682346,-1.000000,2200,0,4,0,1
1387690863,-1.000000,760,9,6,0,158
1387714949,-1.000000,423,3,5,0,103
1387714674,-1.000000,686,2,6,0,67
1387709440,-1.000000,2001,22,4,0,210
1387681710,-1.000000,800,0,6,0,81
1387684991,-1.000000,200,0,6,0,2
1387693375,-1.000000,200,0,5,0,1
1387703742,-1.000000,800,0,5,0,134
1387701600,-1.000000,2191,3,4,0,225
1387676593,-1.000000,2147,2,4,0,19
1387670474,-1.000000,640,2,5,0,10
1387699705,-1.000000,716,5,6,0,62
1387677219,-1.000000,530,1,5,0,40
1387708309,-1.000000,733,1,6,0,18
1387709722,-1.000000,2200,0,4,0,2
1387706959,-1.000000,387,23,5,0,113
1387695947,-1.000000,794,2,6,0,114
1387694104,-1.000000,1996,10,4,0,123
1387697555,0.000000,2175,4,4,0,433
1387698622,-1.000000,666,2,6,0,3
1387710953,-1.000000,583,3,6,0,48
1387689891,-1.000000,784,1,6,0,26
1387709712,-1.000000,700,1,4,0,2
1387697339,-1.000000,2164,3,4,0,84
1387695260,-1.000000,795,2,1,0,217
1387686822,0.000000,2182,2,4,0,174
1387704243,-1.000000,769,1,6,0,13
1387661128,-1.000000,2200,0,4,0,47
1387708207,-1.000000,2172,2,4,0,326
1387695737,-1.000000,2151,6,4,0,139
1387682833,-1.000000,200,0,6,0,1
1387694010,-1.000000,800,0,5,0,2
1387633024,-1.000000,2200,0,4,0,48
1387692466,-1.000000,673,4,6,0,268
1387632402,-1.000000,781,1,6,0,32
1387686326,-1.000000,755,1,6,0,9
1387680426,-1.000000,396,14,6,0,56
1387714996,-1.000000,794,1,6,0,136
1387700269,-1.000000,600,1,7,0,2
1387714692,-1.000000,800,0,5,0,6
1387713140,-1.000000,500,3,6,0,6
1387699703,-1.000000,800,0,6,0,19
1387704999,-1.000000,1150,2,4,0,3
1387681906,-1.000000,774,2,6,0,47
1387698409,-1.000000,800,0,5,0,126
1387693148,-1.000000,2197,1,4,0,426
1387701662,-1.000000,786,2,6,0,30
1387685450,-1.000000,600,1,6,0,2
1387701498,-1.000000,2110,8,4,0,100
1387699780,-1.000000,2200,0,4,0,2
1387682605,-1.000000,200,0,6,0,1
1387694337,-1.000000,651,7,5,0,43
1387699372,-1.000000,1926,6,4,0,41
1387713457,-1.000000,754,5,6,0,123
1387694206,0.000000,1433,19,4,0,357
1387694368,-1.000000,800,0,6,0,138
1387675637,-1.000000,1526,16,4,0,90
1387690346,-1.000000,789,7,5,0,226
1387714997,-1.000000,623,5,6,0,52
1387701094,-1.000000,701,7,5,0,73
1387707991,-1.000000,2128,1,4,0,14
1387681589,-1.000000,2200,0,4,0,14
1387700328,-1.000000,262,5,6,0,48
1387674371,-1.000000,300,3,6,0,4
1387691769,-1.000000,1455,68,4,0,536
1387678794,-1.000000,1240,3,1,0,5
1387702273,-1.000000,800,0,5,0,2
1387639050,-1.000000,1700,1,4,0,2
1387683920,-1.000000,589,15,6,0,73
1387692415,-1.000000,796,1,5,0,231
1387714941,-1.000000,600,1,1,0,2
1387638267,0.000000,1947,5,4,0,34
1387701382,-1.000000,800,0,6,0,101
1387670018,0.000000,664,6,6,0,56
1387678477,-1.000000,742,1,6,0,7
1387682519,0.000000,409,42,6,0,848
1387703615,0.000000,2125,12,4,0,229
1387711773,0.000000,800,0,5,0,132
1387692470,0.000000,450,4,5,0,244
1387634197,0.000000,2177,2,4,0,90
1387668273,-1.000000,800,0,6,0,7
1387680925,-1.000000,2167,3,4,0,61
1387696580,-1.000000,400,0,5,0,10
1387678275,-1.000000,800,0,6,0,3
1387695067,-1.000000,279,13,5,0,133
1387700448,-1.000000,1352,3,4,0,59
1387708612,-1.000000,2056,17,4,0,314
1387680298,-1.000000,2000,3,4,0,16
1387710285,-1.000000,1087,182,4,0,662
1387696230,-1.000000,705,2,6,0,51
1387709729,-1.000000,2125,1,4,0,54
1387705618,-1.000000,1200,0,5,0,85
1387689964,-1.000000,787,2,6,0,31
1387707423,0.000000,1623,4,4,0,17
1387667985,-1.000000,728,13,4,0,16
1387709334,-1.000000,1700,3,4,0,4
1387687873,-1.000000,50,0,6,0,2
1387711813,-1.000000,1914,3,4,0,7
1387681565,-1.000000,783,22,6,0,486
1387642531,-1.000000,200,0,6,0,1
1387678260,-1.000000,800,0,6,0,77
1387641743,-1.000000,200,0,6,0,1
1387674361,-1.000000,733,1,6,0,6
1387698569,0.000000,800,0,5,0,5
1387674710,-1.000000,800,0,6,0,1
1387699683,-1.000000,714,2,6,0,14
1387714978,0.000000,2115,5,4,0,161
1387714997,0.000000,2200,0,4,0,114
1387681068,-1.000000,534,7,5,0,58
1387715000,-1.000000,2155,7,1,0,313
1387705197,-1.000000,800,0,5,0,1
1387677184,-1.000000,50,0,4,0,1
1387640502,-1.000000,2200,0,4,0,248
1387709533,-1.000000,1482,3,4,0,41
1387696162,-1.000000,753,2,6,0,26
1387696204,-1.000000,790,3,6,0,130
1387705575,0.000000,2200,0,4,0,76
1387694287,0.000000,2187,12,4,0,1253
1387682012,-1.000000,772,3,6,0,87
1387713708,-1.000000,396,19,5,0,66
1387668153,-1.000000,2200,0,4,0,17
1387714999,-1.000000,2148,5,4,0,171
1387686381,-1.000000,1950,1,4,0,4
1387682500,-1.000000,2200,0,4,0,3
1387699551,-1.000000,2075,1,4,0,8
1387710051,-1.000000,363,4,5,0,72
1387696408,-1.000000,456,7,5,0,96
1387677007,-1.000000,800,0,6,0,2
1387678965,-1.000000,2200,0,4,0,1
1387678593,-1.000000,787,5,6,0,97
1387686658,-1.000000,786,2,5,0,61
